build_commit,build_number,cpu_info,gpu_info,backends,model_filename,model_type,model_size,model_n_params,n_batch,n_ubatch,n_threads,cpu_mask,cpu_strict,poll,type_k,type_v,n_gpu_layers,n_cpu_moe,split_mode,main_gpu,no_kv_offload,flash_attn,devices,tensor_split,tensor_buft_overrides,use_mmap,use_direct_io,embeddings,no_op_offload,no_host,fit_target,fit_min_ctx,n_prompt,n_gen,n_depth,test_time,avg_ns,stddev_ns,avg_ts,stddev_ts
"d05fe1d","1","AMD EPYC 7K62 48-Core Processor","NVIDIA GeForce RTX 3090","CUDA","/root/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf","llama 8B Q4_K - Medium","4912898304","8030261312","2048","512","48","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","512","0","0","2026-05-08T03:11:39Z","97031368","2279735","5278.906765","120.385649"
"d05fe1d","1","AMD EPYC 7K62 48-Core Processor","NVIDIA GeForce RTX 3090","CUDA","/root/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf","llama 8B Q4_K - Medium","4912898304","8030261312","2048","512","48","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","0","128","0","2026-05-08T03:11:49Z","878576374","2307463","145.691038","0.381537"
"d05fe1d","1","AMD EPYC 7K62 48-Core Processor","NVIDIA GeForce RTX 3090","CUDA","/root/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf","llama 8B Q4_K - Medium","4912898304","8030261312","2048","512","48","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","512","0","4096","2026-05-08T03:11:59Z","114508177","2066425","4472.445998","79.634228"
"d05fe1d","1","AMD EPYC 7K62 48-Core Processor","NVIDIA GeForce RTX 3090","CUDA","/root/models/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf","llama 8B Q4_K - Medium","4912898304","8030261312","2048","512","48","0x0","0","50","f16","f16","99","0","layer","0","0","1","auto","0.00","none","1","0","0","0","0","0","0","0","128","4096","2026-05-08T03:12:01Z","968613869","1247745","132.147777","0.170225"
